factor_id,order_id,traffic_condition,weather_condition,event_type,recorded_at
8934,7756,Clear,Rain,Holiday,2025-03-21 21:27:16
8935,3709,Moderate,Clear,Festival,2025-08-28 15:35:40
8936,2431,Heavy,Rain,,2025-07-14 22:43:04
8937,3785,Moderate,Rain,Festival,2025-05-11 16:58:44
8938,8768,Heavy,Clear,Strike,2025-03-10 16:51:00
8939,8812,Heavy,Fog,Holiday,2025-04-28 14:58:36
8940,149,Clear,Rain,Strike,2025-05-03 21:22:43
8941,4643,Heavy,Clear,Holiday,2025-09-06 04:00:31
8942,1966,Clear,Clear,Strike,2025-05-19 11:51:41
8943,9685,Heavy,Fog,Strike,2025-04-04 17:34:21
8944,3213,Clear,Fog,Strike,2025-02-22 00:16:39
8945,9456,Clear,Rain,Festival,2025-07-29 02:28:01
8946,6524,Clear,Fog,Holiday,2025-07-11 09:18:14
8947,6144,Moderate,Fog,Strike,2025-09-11 06:18:54
8948,876,Moderate,Fog,Festival,2025-08-28 12:07:22
8949,5635,Heavy,Rain,Strike,2025-05-19 12:26:27
8950,8359,Heavy,Fog,Holiday,2025-06-02 15:09:22
8951,5373,Clear,Clear,Strike,2025-05-21 21:32:29
8952,2869,Clear,Rain,Holiday,2025-08-26 13:47:50
8953,319,Clear,Rain,Holiday,2025-02-22 19:43:56
8954,120,Heavy,Fog,Holiday,2025-05-30 20:58:20
8955,6386,Clear,Fog,Holiday,2025-06-04 09:00:46
8956,4812,Clear,Fog,Strike,2025-06-21 14:22:52
8957,7722,Clear,Fog,,2025-08-03 12:15:13
8958,6949,Heavy,Fog,Festival,2025-04-12 01:24:03
8959,7987,Moderate,Rain,Holiday,2025-08-05 17:29:31
8960,4742,Heavy,Clear,Festival,2025-03-05 22:41:59
8961,5131,Moderate,Rain,Strike,2025-05-09 20:27:46
8962,7004,Moderate,Rain,,2025-05-05 10:46:32
8963,9972,Clear,Fog,Festival,2025-04-03 04:39:41
8964,4747,Moderate,Clear,Festival,2025-05-03 03:54:37
8965,8758,Clear,Rain,Holiday,2025-08-26 17:23:45
8966,8615,Moderate,Fog,Holiday,2025-03-08 11:39:21
8967,6147,Moderate,Clear,,2025-06-13 16:15:52
8968,1347,Moderate,Clear,Strike,2025-02-10 22:43:15
8969,2784,Clear,Fog,,2025-06-05 23:58:52
8970,8549,Moderate,Rain,Holiday,2025-08-25 03:17:24
8971,9594,Heavy,Fog,Festival,2025-05-15 23:02:33
8972,6732,Clear,Rain,Holiday,2025-01-30 14:06:07
8973,104,Heavy,Rain,Holiday,2025-08-30 16:00:32
8974,535,Heavy,Rain,Festival,2025-02-14 11:23:56
8975,5152,Moderate,Clear,Holiday,2025-03-05 17:45:37
8976,1546,Moderate,Fog,,2025-05-23 17:50:04
8977,2272,Moderate,Rain,Strike,2025-03-14 08:35:42
8978,1820,Heavy,Rain,,2025-02-05 22:55:14
8979,35,Moderate,Rain,Strike,2025-01-22 08:33:43
8980,8942,Heavy,Rain,Strike,2025-04-13 23:21:00
8981,6231,Moderate,Fog,Holiday,2025-08-09 14:43:45
8982,4654,Heavy,Rain,,2025-03-29 11:02:17
8983,1883,Moderate,Rain,,2025-03-28 18:28:52
8984,9977,Clear,Fog,Festival,2025-01-14 19:10:04
8985,5786,Clear,Rain,,2025-03-29 10:22:01
8986,5864,Heavy,Rain,Holiday,2025-02-05 02:02:26
8987,689,Heavy,Clear,Strike,2025-02-19 00:19:58
8988,9183,Moderate,Fog,Festival,2025-04-27 03:46:22
8989,7626,Heavy,Rain,Strike,2025-08-01 21:39:32
8990,1568,Clear,Rain,Holiday,2025-05-22 18:26:51
8991,9435,Clear,Fog,Holiday,2025-02-27 11:12:56
8992,4042,Clear,Fog,Festival,2025-06-23 20:39:02
8993,533,Clear,Clear,Holiday,2025-03-18 03:47:10
8994,4541,Heavy,Fog,Holiday,2025-08-22 09:00:05
8995,1275,Heavy,Clear,,2025-08-10 11:34:56
8996,9441,Moderate,Clear,Strike,2025-07-21 05:41:27
8997,7181,Moderate,Clear,,2025-05-17 03:40:31
8998,3814,Moderate,Rain,,2025-02-03 22:24:52
8999,1590,Moderate,Rain,Strike,2025-04-20 16:10:22
9000,3903,Moderate,Clear,Strike,2025-01-17 14:35:17
9001,8674,Clear,Clear,Strike,2025-08-18 01:40:06
9002,2842,Moderate,Fog,Holiday,2025-07-02 06:25:50
9003,6720,Heavy,Fog,,2025-06-18 16:15:02
9004,4565,Clear,Rain,Festival,2025-09-12 00:59:40
9005,892,Moderate,Fog,Strike,2025-02-04 02:22:07
9006,8419,Moderate,Rain,Strike,2025-07-21 17:21:39
9007,185,Moderate,Fog,Festival,2025-03-26 09:43:55
9008,2308,Heavy,Rain,Festival,2025-01-16 13:44:29
9009,836,Heavy,Fog,Strike,2025-01-17 00:16:00
9010,1317,Moderate,Rain,Holiday,2025-05-31 04:29:20
9011,3617,Clear,Fog,Strike,2025-04-09 05:41:55
9012,983,Clear,Clear,Festival,2025-06-06 06:13:27
9013,3334,Moderate,Clear,Strike,2025-02-18 07:35:20
9014,9333,Clear,Rain,Strike,2025-04-20 10:19:39
9015,3212,Clear,Rain,Holiday,2025-07-15 15:41:55
9016,4543,Heavy,Rain,Strike,2025-06-13 00:40:42
9017,7822,Clear,Rain,Festival,2025-04-05 21:14:14
9018,9453,Moderate,Rain,,2025-01-13 11:35:53
9019,7055,Clear,Clear,,2025-07-28 19:52:39
9020,4512,Heavy,Rain,Strike,2025-04-29 14:28:18
9021,2347,Moderate,Rain,Holiday,2025-04-12 22:17:34
9022,9339,Heavy,Fog,Strike,2025-09-11 16:07:05
9023,2342,Clear,Clear,Holiday,2025-01-01 00:44:30
9024,3499,Clear,Fog,Festival,2025-07-12 02:54:23
9025,623,Heavy,Rain,Holiday,2025-08-23 06:29:15
9026,3337,Heavy,Fog,Holiday,2025-05-12 10:57:45
9027,8689,Clear,Clear,,2025-05-28 15:21:30
9028,9056,Heavy,Clear,Strike,2025-06-01 21:06:19
9029,3236,Heavy,Fog,,2025-04-07 13:03:29
9030,5630,Clear,Rain,Festival,2025-07-26 04:18:31
9031,6844,Moderate,Clear,Holiday,2025-09-03 03:54:58
9032,866,Clear,Rain,Strike,2025-02-10 16:40:14
9033,6718,Moderate,Fog,,2025-08-08 11:35:39
9034,9380,Heavy,Fog,,2025-03-21 21:56:32
9035,7653,Clear,Rain,Strike,2025-06-30 18:16:30
9036,2448,Moderate,Fog,Festival,2025-07-15 21:16:52
9037,8158,Heavy,Fog,Holiday,2025-06-02 09:40:46
9038,5866,Heavy,Rain,Holiday,2025-05-06 23:52:28
9039,9650,Heavy,Clear,Strike,2025-03-10 06:11:11
9040,6516,Clear,Clear,Strike,2025-05-30 08:47:51
9041,5367,Heavy,Clear,Festival,2025-04-20 18:27:49
9042,8315,Clear,Clear,Holiday,2025-02-20 23:13:48
9043,5734,Moderate,Fog,,2025-04-21 10:09:56
9044,1373,Moderate,Rain,Festival,2025-03-01 13:15:26
9045,3317,Heavy,Clear,Holiday,2025-06-02 15:08:58
9046,3010,Heavy,Rain,,2025-03-29 08:51:58
9047,1216,Heavy,Clear,Holiday,2025-06-26 01:43:00
9048,8671,Heavy,Rain,Holiday,2025-01-25 21:30:20
9049,939,Heavy,Fog,Holiday,2025-01-10 11:26:05
9050,1725,Clear,Clear,,2025-04-29 09:26:20
9051,5818,Moderate,Rain,Strike,2025-01-21 07:49:31
9052,1038,Clear,Clear,Festival,2025-05-21 07:07:21
9053,6047,Clear,Clear,Strike,2025-02-12 09:42:27
9054,6241,Clear,Rain,,2025-03-21 14:24:33
9055,6658,Moderate,Clear,Strike,2025-03-12 10:48:33
9056,814,Clear,Fog,Festival,2025-09-05 06:49:40
9057,9146,Moderate,Fog,Holiday,2025-02-18 10:12:20
9058,1795,Heavy,Rain,Holiday,2025-07-08 10:55:04
9059,950,Heavy,Rain,,2025-07-28 21:28:04
9060,9054,Moderate,Rain,,2025-08-25 00:07:54
9061,1894,Heavy,Clear,,2025-01-15 17:53:35
9062,7505,Clear,Fog,Festival,2025-07-10 20:04:49
9063,8856,Heavy,Fog,,2025-08-15 12:08:47
9064,3175,Moderate,Rain,Holiday,2025-04-30 16:12:04
9065,2445,Clear,Clear,,2025-08-15 18:46:44
9066,7667,Clear,Clear,,2025-07-28 10:43:52
9067,4065,Moderate,Rain,,2025-01-14 09:21:44
9068,740,Heavy,Rain,Holiday,2025-03-10 14:59:04
9069,3447,Clear,Clear,,2025-02-05 08:18:54
9070,9144,Heavy,Rain,,2025-04-26 08:35:30
9071,1087,Heavy,Rain,Strike,2025-06-23 10:18:55
9072,2550,Clear,Clear,Holiday,2025-05-17 22:01:28
9073,2221,Clear,Clear,Festival,2025-08-13 07:09:11
9074,4086,Heavy,Clear,Strike,2025-08-17 23:48:13
9075,513,Clear,Fog,Festival,2025-02-27 03:26:16
9076,8409,Moderate,Clear,Strike,2025-06-14 16:07:13
9077,1785,Heavy,Fog,,2025-01-27 03:42:37
9078,8611,Clear,Fog,Holiday,2025-08-02 10:02:23
9079,3333,Clear,Fog,Holiday,2025-09-11 09:14:13
9080,2677,Clear,Rain,Festival,2025-05-12 04:29:39
9081,9493,Clear,Fog,Strike,2025-08-24 03:18:56
9082,4417,Heavy,Fog,Strike,2025-03-15 18:53:24
9083,8154,Clear,Rain,Holiday,2025-02-05 15:53:46
9084,3051,Moderate,Rain,Holiday,2025-07-12 20:26:03
9085,2016,Clear,Fog,Strike,2025-07-27 11:50:04
9086,7220,Moderate,Fog,Holiday,2025-04-06 20:32:55
9087,1345,Clear,Clear,,2025-08-22 02:44:51
9088,9782,Heavy,Clear,Holiday,2025-06-29 13:48:00
9089,9667,Moderate,Fog,Holiday,2025-08-28 15:15:08
9090,6223,Heavy,Clear,,2025-04-16 03:47:01
9091,9535,Heavy,Fog,,2025-05-30 12:16:31
9092,2385,Moderate,Rain,Holiday,2025-04-20 15:02:23
9093,7928,Heavy,Clear,,2025-04-10 20:56:59
9094,7654,Heavy,Clear,Festival,2025-04-08 11:03:09
9095,1622,Moderate,Fog,Festival,2025-06-19 02:40:14
9096,3231,Moderate,Clear,Holiday,2025-06-09 00:24:00
9097,970,Moderate,Clear,,2025-06-28 08:34:22
9098,9667,Clear,Fog,Holiday,2025-02-22 06:22:27
9099,2111,Clear,Clear,Strike,2025-05-11 06:03:50
9100,4707,Clear,Fog,,2025-05-08 19:19:28
9101,7968,Moderate,Fog,Strike,2025-08-25 23:52:20
9102,111,Clear,Clear,Festival,2025-06-18 16:35:24
9103,7000,Clear,Clear,Holiday,2025-07-15 04:08:30
9104,6750,Moderate,Rain,Strike,2025-01-03 14:32:44
9105,7201,Moderate,Rain,Holiday,2025-05-24 22:58:39
9106,8809,Heavy,Rain,Strike,2025-04-11 22:14:31
9107,7563,Clear,Fog,,2025-06-19 14:24:35
9108,4427,Heavy,Rain,Festival,2025-04-24 23:50:39
9109,5291,Heavy,Rain,Strike,2025-07-07 12:54:05
9110,6077,Heavy,Rain,Festival,2025-07-09 16:15:10
9111,6659,Heavy,Fog,,2025-08-14 13:14:51
9112,7143,Heavy,Fog,Festival,2025-02-09 13:12:58
9113,6428,Heavy,Clear,Festival,2025-04-10 20:53:39
9114,624,Moderate,Rain,Festival,2025-04-10 15:32:05
9115,5755,Moderate,Fog,Festival,2025-07-06 21:30:49
9116,4383,Moderate,Clear,Holiday,2025-06-15 12:12:07
9117,3825,Heavy,Clear,,2025-03-03 00:17:11
9118,6397,Heavy,Rain,Strike,2025-09-11 06:49:21
9119,7602,Moderate,Rain,,2025-06-05 00:36:37
9120,8690,Clear,Rain,,2025-02-10 12:51:43
9121,488,Heavy,Fog,Holiday,2025-04-04 14:08:36
9122,31,Moderate,Rain,Holiday,2025-02-15 23:57:42
9123,3748,Heavy,Fog,Festival,2025-07-24 12:06:55
9124,7081,Moderate,Fog,Strike,2025-05-12 13:40:40
9125,7183,Clear,Rain,Strike,2025-08-11 12:48:11
9126,5349,Heavy,Fog,,2025-07-06 10:12:54
9127,1879,Moderate,Clear,Strike,2025-02-24 18:35:27
9128,7559,Moderate,Rain,Holiday,2025-03-23 00:28:54
9129,1613,Moderate,Clear,Holiday,2025-07-16 01:25:48
9130,9820,Moderate,Rain,Holiday,2025-02-06 03:00:49
9131,1567,Moderate,Rain,Strike,2025-05-02 05:07:55
9132,8600,Heavy,Fog,Holiday,2025-01-26 19:59:45
9133,3792,Clear,Rain,Strike,2025-01-31 17:58:21
9134,1983,Clear,Clear,,2025-03-01 08:03:38
9135,5203,Heavy,Rain,Strike,2025-07-02 18:42:58
9136,6433,Clear,Fog,,2025-07-16 04:20:32
9137,4829,Moderate,Fog,Strike,2025-01-03 21:21:10
9138,9886,Moderate,Clear,Festival,2025-09-07 10:37:47
9139,4984,Heavy,Rain,Strike,2025-08-03 05:30:06
9140,8961,Heavy,Rain,Holiday,2025-01-19 08:27:29
9141,193,Clear,Rain,Strike,2025-05-07 03:45:27
9142,7774,Moderate,Fog,,2025-08-12 03:22:55
9143,3210,Moderate,Rain,Festival,2025-02-03 17:34:59
9144,5004,Heavy,Fog,Festival,2025-01-13 14:14:40
9145,7853,Clear,Rain,Festival,2025-05-04 14:17:36
9146,2804,Clear,Clear,,2025-03-15 18:14:17
9147,3945,Moderate,Rain,,2025-05-26 07:19:54
9148,806,Heavy,Fog,Holiday,2025-01-13 23:46:48
9149,2787,Moderate,Rain,Holiday,2025-03-22 01:03:44
9150,3420,Moderate,Fog,Festival,2025-08-31 18:22:44
9151,3813,Moderate,Clear,Strike,2025-01-29 21:17:20
9152,9008,Heavy,Rain,,2025-08-22 19:32:35
9153,5886,Moderate,Rain,Festival,2025-03-24 04:51:17
9154,2505,Moderate,Clear,,2025-02-21 03:07:13
9155,3163,Moderate,Fog,Festival,2025-02-03 19:09:42
9156,275,Moderate,Rain,Holiday,2025-01-29 20:46:47
9157,5156,Clear,Fog,Strike,2025-06-06 16:39:09
9158,524,Clear,Clear,,2025-04-27 11:37:24
9159,1699,Heavy,Rain,,2025-01-18 15:24:34
9160,9702,Clear,Rain,Strike,2025-01-01 17:33:18
9161,5278,Heavy,Rain,Festival,2025-01-18 09:24:24
9162,7830,Clear,Clear,Strike,2025-06-19 02:34:49
9163,7113,Clear,Fog,Holiday,2025-06-16 03:15:10
9164,3908,Clear,Fog,Strike,2025-06-30 19:07:49
9165,8633,Clear,Fog,,2025-03-06 10:29:39
9166,127,Heavy,Fog,Holiday,2025-06-02 10:35:45
9167,8425,Moderate,Fog,,2025-08-15 04:05:03
9168,2132,Moderate,Fog,Festival,2025-09-02 03:12:16
9169,8133,Heavy,Fog,,2025-06-30 23:30:49
9170,2863,Heavy,Clear,Holiday,2025-04-14 22:45:21
9171,2948,Clear,Fog,,2025-07-07 22:22:47
9172,8638,Moderate,Rain,,2025-06-09 12:35:49
9173,99,Heavy,Rain,Strike,2025-07-02 20:59:02
9174,1901,Moderate,Clear,Festival,2025-04-12 04:14:09
9175,5368,Heavy,Rain,Holiday,2025-07-27 09:31:17
9176,5059,Clear,Fog,Strike,2025-02-14 13:57:51
9177,7725,Heavy,Fog,Holiday,2025-03-21 05:11:49
9178,1594,Moderate,Clear,Holiday,2025-03-17 08:10:07
9179,7512,Clear,Rain,Strike,2025-07-24 16:14:37
9180,1421,Heavy,Clear,Festival,2025-04-01 03:55:46
9181,8606,Clear,Fog,Holiday,2025-07-26 10:35:57
9182,2265,Clear,Rain,Festival,2025-06-23 14:53:01
9183,3826,Clear,Rain,Festival,2025-08-01 08:08:40
9184,5236,Moderate,Rain,,2025-02-15 17:48:32
9185,9316,Clear,Clear,Strike,2025-04-15 04:41:47
9186,4681,Moderate,Rain,,2025-05-18 19:11:04
9187,7802,Moderate,Rain,Strike,2025-01-12 11:33:54
9188,6978,Heavy,Rain,Strike,2025-03-25 10:12:11
9189,6841,Clear,Fog,Festival,2025-05-11 12:58:21
9190,5996,Heavy,Clear,Holiday,2025-08-06 19:49:03
9191,2524,Clear,Clear,Festival,2025-08-13 17:08:17
9192,1330,Moderate,Fog,,2025-03-31 02:31:02
9193,5985,Heavy,Fog,Holiday,2025-05-07 06:49:27
9194,6173,Moderate,Fog,,2025-05-24 01:11:19
9195,5689,Moderate,Rain,,2025-05-17 05:40:56
9196,352,Clear,Rain,Festival,2025-04-20 09:24:23
9197,6130,Clear,Rain,,2025-01-29 16:18:02
9198,521,Moderate,Rain,Strike,2025-01-08 01:19:04
9199,5997,Moderate,Clear,Festival,2025-09-02 00:59:43
9200,5662,Heavy,Fog,,2025-02-18 05:27:19
9201,597,Heavy,Clear,Strike,2025-03-01 09:03:53
9202,9040,Clear,Fog,Holiday,2025-04-18 16:57:19
9203,7075,Moderate,Rain,Strike,2025-02-17 17:22:41
9204,9400,Clear,Fog,Festival,2025-08-28 01:10:50
9205,1714,Moderate,Fog,,2025-06-02 23:58:11
9206,5174,Heavy,Fog,Holiday,2025-04-22 15:51:47
9207,1607,Clear,Rain,Festival,2025-01-27 02:35:39
9208,3047,Clear,Fog,Festival,2025-08-24 09:31:54
9209,7684,Clear,Rain,Strike,2025-08-16 11:34:03
9210,7413,Heavy,Rain,Strike,2025-07-26 09:27:21
9211,4753,Heavy,Rain,Holiday,2025-08-22 11:21:42
9212,5530,Moderate,Fog,,2025-04-20 05:15:22
9213,8743,Moderate,Rain,,2025-01-29 17:43:23
9214,7493,Clear,Clear,Strike,2025-08-11 09:56:13
9215,7612,Moderate,Fog,,2025-04-16 00:01:11
9216,1719,Clear,Fog,Strike,2025-05-28 11:21:27
9217,9693,Clear,Clear,Strike,2025-01-29 16:42:11
9218,4471,Heavy,Rain,Festival,2025-07-31 17:23:54
9219,4685,Heavy,Clear,Strike,2025-04-05 05:43:59
9220,2728,Heavy,Clear,,2025-06-04 21:53:19
9221,490,Clear,Rain,,2025-08-17 17:59:12
9222,2321,Moderate,Rain,,2025-01-09 13:22:47
9223,3522,Clear,Rain,Strike,2025-07-18 23:37:47
9224,7320,Clear,Rain,Holiday,2025-05-15 06:01:54
9225,6319,Heavy,Fog,Strike,2025-05-20 02:11:07
9226,480,Heavy,Fog,Strike,2025-06-08 13:53:49
9227,7232,Clear,Clear,,2025-04-26 14:57:14
9228,1161,Moderate,Rain,Festival,2025-02-21 18:48:50
9229,6030,Heavy,Clear,Holiday,2025-05-18 00:35:16
9230,1012,Moderate,Clear,Festival,2025-01-08 12:39:26
9231,3260,Heavy,Rain,,2025-08-11 16:33:57
9232,4092,Clear,Clear,Festival,2025-06-25 00:17:38
9233,966,Heavy,Clear,,2025-03-10 09:04:03
9234,3767,Clear,Clear,,2025-03-18 23:17:03
9235,5202,Moderate,Rain,Festival,2025-02-16 07:05:05
9236,206,Heavy,Rain,Festival,2025-09-08 19:19:14
9237,6426,Moderate,Clear,Holiday,2025-08-25 15:18:48
9238,9906,Heavy,Fog,,2025-05-13 04:19:45
9239,7897,Heavy,Rain,Holiday,2025-06-07 20:24:37
9240,1545,Clear,Fog,,2025-05-07 12:20:15
9241,9019,Clear,Clear,Strike,2025-05-26 22:08:52
9242,8512,Heavy,Clear,Strike,2025-06-11 01:33:30
9243,3855,Clear,Clear,,2025-06-30 19:15:05
9244,9363,Heavy,Fog,Strike,2025-06-15 02:26:52
9245,6131,Clear,Rain,Holiday,2025-07-24 05:08:41
9246,4585,Moderate,Clear,Festival,2025-08-04 14:48:44
9247,9714,Moderate,Fog,,2025-02-13 23:54:46
9248,6506,Heavy,Fog,Festival,2025-01-25 21:40:44
9249,1525,Heavy,Fog,Holiday,2025-05-14 03:30:27
9250,5676,Clear,Fog,Holiday,2025-07-01 10:23:28
9251,3677,Heavy,Clear,Holiday,2025-02-09 00:04:03
9252,3389,Clear,Fog,,2025-01-12 15:37:30
9253,2537,Clear,Clear,,2025-02-21 13:41:59
9254,8655,Heavy,Fog,,2025-01-08 20:03:13
9255,3417,Heavy,Clear,Festival,2025-08-04 13:07:49
9256,3751,Moderate,Fog,,2025-03-08 06:56:58
9257,390,Moderate,Rain,Holiday,2025-01-31 10:23:05
9258,1074,Moderate,Clear,Festival,2025-03-18 16:38:08
9259,2832,Clear,Fog,Holiday,2025-03-09 16:56:52
9260,9680,Clear,Rain,Strike,2025-02-18 03:56:17
9261,1701,Clear,Rain,Holiday,2025-01-23 16:27:38
9262,6258,Heavy,Fog,Strike,2025-06-21 14:16:13
9263,2056,Heavy,Rain,Strike,2025-06-28 17:45:44
9264,5233,Clear,Fog,Holiday,2025-04-01 05:55:45
9265,7584,Clear,Rain,,2025-05-27 17:16:33
9266,707,Heavy,Rain,Strike,2025-08-13 10:13:31
9267,1083,Clear,Rain,Strike,2025-02-26 19:22:17
9268,1663,Heavy,Fog,,2025-04-14 06:30:02
9269,6335,Clear,Rain,Strike,2025-03-11 07:09:24
9270,983,Moderate,Rain,,2025-01-10 10:58:08
9271,6950,Clear,Clear,Festival,2025-01-10 08:13:33
9272,4144,Heavy,Clear,Holiday,2025-01-01 00:12:01
9273,776,Heavy,Rain,Holiday,2025-08-24 09:24:59
9274,7776,Clear,Clear,Festival,2025-08-10 15:57:36
9275,1136,Heavy,Rain,Strike,2025-08-13 14:48:42
9276,4675,Heavy,Fog,,2025-03-09 11:48:37
9277,6038,Clear,Fog,Festival,2025-02-20 11:28:01
9278,1818,Clear,Rain,,2025-07-06 17:46:49
9279,6490,Heavy,Clear,Strike,2025-09-07 07:55:28
9280,4063,Clear,Clear,Holiday,2025-08-25 12:05:38
9281,3268,Heavy,Rain,Festival,2025-07-08 18:27:48
9282,9255,Heavy,Clear,Festival,2025-09-09 06:25:18
9283,8316,Clear,Clear,Festival,2025-08-31 21:28:14
9284,7560,Clear,Clear,,2025-06-26 04:14:08
9285,5826,Moderate,Rain,Holiday,2025-03-27 16:00:04
9286,5603,Clear,Fog,,2025-08-30 12:56:58
9287,4177,Clear,Rain,Strike,2025-01-02 15:18:35
9288,1332,Moderate,Rain,Strike,2025-06-03 15:38:08
9289,859,Moderate,Rain,Festival,2025-08-31 20:01:04
9290,2660,Heavy,Rain,Festival,2025-03-24 08:16:45
9291,3425,Heavy,Fog,Holiday,2025-04-07 13:27:59
9292,1599,Heavy,Fog,Holiday,2025-02-18 01:11:48
9293,2342,Moderate,Fog,,2025-03-03 15:07:04
9294,1611,Heavy,Rain,,2025-01-11 10:04:30
9295,1372,Moderate,Rain,Festival,2025-04-18 13:52:19
9296,7231,Heavy,Clear,Strike,2025-05-16 10:02:51
9297,3880,Clear,Rain,,2025-02-21 18:36:31
9298,8837,Heavy,Fog,,2025-01-17 10:44:49
9299,4161,Heavy,Fog,Strike,2025-07-29 14:36:37
9300,1306,Heavy,Clear,,2025-05-23 19:02:06
9301,5910,Clear,Clear,Festival,2025-06-26 19:21:49
9302,9952,Heavy,Fog,,2025-05-03 04:20:12
9303,4930,Clear,Fog,Festival,2025-04-18 07:35:31
9304,9167,Moderate,Clear,Holiday,2025-04-16 13:47:05
9305,7763,Heavy,Rain,Holiday,2025-05-22 04:53:02
9306,7145,Clear,Rain,,2025-02-24 14:35:08
9307,5398,Moderate,Rain,Holiday,2025-02-18 21:25:28
9308,7224,Heavy,Clear,Strike,2025-08-18 12:27:14
9309,4139,Moderate,Fog,Holiday,2025-03-02 10:13:53
9310,3801,Heavy,Rain,Strike,2025-05-15 10:59:13
9311,2464,Heavy,Clear,Holiday,2025-07-11 19:22:23
9312,4005,Heavy,Rain,Festival,2025-01-10 07:53:55
9313,536,Heavy,Fog,Festival,2025-05-15 11:59:02
9314,7697,Heavy,Clear,,2025-01-15 11:07:20
9315,3022,Heavy,Fog,Holiday,2025-06-10 19:24:01
9316,3277,Moderate,Fog,,2025-07-26 10:39:28
9317,6574,Heavy,Rain,Festival,2025-03-08 19:32:06
9318,353,Moderate,Clear,,2025-05-13 21:49:16
9319,3992,Heavy,Fog,Holiday,2025-08-22 08:03:19
9320,363,Heavy,Rain,Strike,2025-02-10 04:12:10
9321,1210,Heavy,Rain,Festival,2025-03-06 09:10:31
9322,7456,Heavy,Rain,Strike,2025-07-03 00:05:38
9323,1614,Heavy,Clear,Festival,2025-07-20 16:43:15
9324,8067,Moderate,Clear,Holiday,2025-01-01 14:35:43
9325,5972,Heavy,Rain,Festival,2025-05-28 14:07:54
9326,6671,Clear,Fog,Festival,2025-05-31 23:05:59
9327,4638,Heavy,Rain,,2025-06-19 06:08:14
9328,4203,Heavy,Rain,Holiday,2025-05-04 18:18:16
9329,7825,Moderate,Fog,Holiday,2025-02-22 16:54:14
9330,8518,Clear,Fog,,2025-07-03 18:38:01
9331,6459,Clear,Rain,Holiday,2025-02-26 13:58:27
9332,1251,Heavy,Fog,Festival,2025-01-12 17:30:38
9333,9089,Clear,Rain,Festival,2025-07-16 17:18:42
9334,5310,Clear,Fog,Festival,2025-02-02 09:36:19
9335,2975,Clear,Rain,Festival,2025-05-19 04:44:03
9336,7105,Moderate,Rain,Festival,2025-01-29 16:34:25
9337,2797,Heavy,Fog,Holiday,2025-05-22 17:48:47
9338,9526,Moderate,Rain,,2025-01-04 09:50:56
9339,9808,Heavy,Rain,Festival,2025-06-11 02:41:00
9340,5394,Clear,Clear,,2025-03-20 15:11:16
9341,8711,Moderate,Clear,Strike,2025-07-31 23:08:09
9342,8440,Moderate,Clear,Strike,2025-04-26 21:36:04
9343,724,Heavy,Clear,Festival,2025-07-27 09:59:19
9344,1893,Heavy,Fog,Holiday,2025-02-27 23:58:32
9345,505,Heavy,Clear,Festival,2025-07-09 12:50:09
9346,7161,Moderate,Fog,Holiday,2025-09-09 09:37:16
9347,7087,Moderate,Fog,,2025-02-20 06:29:15
9348,5015,Heavy,Fog,Strike,2025-04-07 06:33:50
9349,8127,Heavy,Rain,Holiday,2025-06-19 00:47:17
9350,9605,Moderate,Rain,Strike,2025-03-12 03:58:52
9351,4326,Heavy,Fog,Holiday,2025-01-11 12:17:40
9352,1469,Heavy,Fog,Strike,2025-08-09 14:46:04
9353,3319,Heavy,Rain,Holiday,2025-02-28 12:45:11
9354,1917,Moderate,Fog,,2025-03-31 03:20:38
9355,6575,Clear,Clear,Festival,2025-03-18 23:31:40
9356,5128,Clear,Clear,,2025-06-09 21:42:56
9357,6513,Clear,Rain,,2025-04-25 13:29:48
9358,7687,Moderate,Fog,,2025-06-21 03:14:33
9359,1686,Moderate,Fog,Festival,2025-03-04 06:22:20
9360,3029,Moderate,Rain,,2025-01-06 16:11:16
9361,5130,Heavy,Rain,Strike,2025-02-25 22:39:34
9362,4598,Moderate,Fog,Strike,2025-02-26 03:29:50
9363,1429,Clear,Clear,Holiday,2025-05-11 19:38:41
9364,9272,Heavy,Clear,Holiday,2025-06-20 04:23:17
9365,2315,Moderate,Rain,Festival,2025-08-15 11:41:17
9366,9858,Heavy,Clear,Festival,2025-01-09 06:42:01
9367,3508,Moderate,Rain,,2025-06-03 03:02:34
9368,9190,Clear,Rain,,2025-05-10 23:49:59
9369,6613,Clear,Rain,Strike,2025-05-24 18:33:59
9370,1731,Clear,Fog,Festival,2025-03-29 10:47:21
9371,8480,Moderate,Fog,,2025-05-16 00:03:58
9372,9994,Heavy,Clear,Festival,2025-03-30 04:44:43
9373,3722,Heavy,Rain,Strike,2025-04-12 18:36:42
9374,5789,Clear,Rain,Strike,2025-01-11 03:15:05
9375,9573,Clear,Clear,,2025-05-01 19:55:13
9376,6926,Heavy,Clear,Strike,2025-09-03 19:12:50
9377,7741,Moderate,Clear,Strike,2025-03-17 09:52:10
9378,9348,Heavy,Rain,,2025-01-18 16:53:13
9379,7289,Heavy,Clear,Strike,2025-03-25 05:35:36
9380,6406,Moderate,Rain,,2025-07-31 18:58:51
9381,4059,Clear,Rain,Strike,2025-07-22 23:13:15
9382,6373,Clear,Fog,Holiday,2025-02-27 23:55:19
9383,8800,Moderate,Clear,Holiday,2025-06-10 14:58:11
